12   56  100  144  188  232  276  320  364  408  452  496  540  584  628 
29.79036      43.95935      58.25403      72.20702      86.33645      100.2505      114.3567      128.4501      142.4209      156.4773      170.2374      184.5139      198.2673      212.2521      226.3296 
30.09162      44.32833      58.65812      72.73428       86.6627      100.7947      114.9806      128.8798      142.9529      157.1157      170.8252      184.8945      198.7644      212.8486      226.8748 
28.22244      42.09144      56.33663      69.85326      84.00527      98.15779      112.1656      126.4693      140.3455       154.821       168.856      183.2823      197.3584      211.7684      226.3122 
29.03412      43.31204      57.62992      71.73063      85.88142      100.1277      114.4755      128.5248       142.548      156.8323      170.6969      184.8961           199      213.0021      227.0327 
29.04904      42.90536      57.06889      71.04356      84.88095      98.88095           113      126.9581      141.0676      155.2734      169.3413      183.4061      197.5603      211.7484      225.9962 
29.8361       43.8764       58.0137      72.08679      86.11585      100.1353       114.416       128.294      142.4502      156.3795      170.3381       184.527      198.6667      212.6411      226.7845 
29.51073      43.85255      58.41478      72.72365      87.01426      101.3054      115.5937      129.7194      143.8316      158.0349      171.8337      186.0421      199.8361       213.778      227.4236 
28.80855      42.71898      57.20954       70.8449      85.06961      99.23828      113.3341      127.4013      141.4668      155.6632      169.6186      183.8143       197.974       211.996      226.3339 
28.96939       43.1161      57.48786      71.20998      85.48064      99.55028      113.6934      127.8908      141.5928      155.9778      169.7802      183.9162      197.7091      211.7721      226.4199 
28.19592      42.18775      56.43393       70.2271      84.32094       98.3563      112.3739      126.8477      140.6863      154.9478      169.0118      183.2117      197.2854      211.6571      226.0829 
30.60171      44.99605          59.4      73.57895      87.58704      101.7715      115.8354        129.75      143.7544      157.7769      171.7137      185.6996      199.5436      213.2988      227.2163 
29.74419      43.95127      58.01711      72.15606      86.10441      100.0728      114.5612      128.5402      142.5202      156.6241      170.4058      184.7217      198.5866      212.4623      226.7201 
28.90782      43.26248      57.27897      71.25536      85.30898      99.28683      113.3821      127.6964       141.494      155.6685      169.8183      183.8797      197.8378      212.0058       226.309 
28.7767      42.71495      57.13553       70.7342      84.76553      98.85285      113.3678      127.3434      141.2942      155.2839      169.6364      183.6768      197.9781       212.386      226.5827 
